"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"51","Calm2",2.5188646729749e-79,0.684820939360112,0.934,0.844,8.78252545526157e-75,1.13954843629385e-49,-0.531449330404135,0.882,0.934,3.97326353282576e-45
"52","Camk2n1",6.55661999362322e-17,0.457421053415711,0.567,0.465,2.28609669317661e-12,5.15251885294401e-15,-0.397183343814792,0.472,0.567,1.79652874845599e-10
"53","Cck",3.70593685566822e-38,0.592822883333459,0.667,0.479,1.29214900346584e-33,4.89639153597415e-15,-0.323307613222932,0.589,0.667,1.70722483684811e-10
"54","Ccser1",1.03468242377386e-06,-0.143657416817185,0.904,0.945,0.0360762720697231,1.13116065097693e-08,0.151200291419888,0.942,0.904,0.000394401784176128
"55","Cd46",7.41102158568652e-08,-0.179551202097103,0.144,0.218,0.00258400089628132,2.90616378314143e-09,0.176286044095264,0.227,0.144,0.000101329212626792
"56","Cep164",6.47543977378949e-11,-0.206308399395555,0.178,0.276,2.25779158592718e-06,1.82286231602267e-07,0.136333803106098,0.258,0.178,0.00635577403727626
"57","Cfl1",1.54738890882451e-15,0.457328223641661,0.409,0.297,5.39528090839841e-11,1.26980823505381e-06,-0.335692920162925,0.358,0.409,0.0442744037316211
"58","Chgb",2.31547924566039e-07,0.276879042831983,0.547,0.487,0.00807338148584408,4.62549267334075e-07,-0.24944294357432,0.484,0.547,0.0161277053041372
"59","Chn1",3.3434437446678e-08,0.265986966543501,0.605,0.555,0.00116575853045332,1.81463321562212e-07,-0.274390181126267,0.578,0.605,0.00632708163290963
"60","Ckb",2.6291465895987e-30,0.526897757524663,0.79,0.716,9.16704541395377e-26,2.31811553271255e-09,-0.26281357789691,0.783,0.79,8.08257342790885e-05
"61","Cntln",9.50041020125723e-07,-0.155264163984075,0.186,0.259,0.0331250802487236,2.34678052414387e-09,0.164972567290422,0.279,0.186,8.18251965353242e-05
"62","Cntn4",3.96094023937542e-07,-0.267704397872606,0.649,0.742,0.0138106103326303,7.09135740826028e-13,0.39175469040718,0.763,0.649,2.47254358753811e-08
"63","Cntn5",5.22176341121792e-09,-0.281299071315844,0.686,0.775,0.000182067224858935,2.15317866166255e-20,0.46228854135215,0.826,0.686,7.50748803961882e-16
